@relation engine_fault_detection_dataset

@attribute Vibration_Amplitude numeric
@attribute RMS_Vibration numeric
@attribute Vibration_Frequency numeric
@attribute Surface_Temperature numeric
@attribute Exhaust_Temperature numeric
@attribute Acoustic_dB numeric
@attribute Acoustic_Frequency numeric
@attribute Intake_Pressure numeric
@attribute Exhaust_Pressure numeric
@attribute Frequency_Band_Energy numeric
@attribute Amplitude_Mean numeric
@attribute Engine_Condition numeric

@data
5.685895,0.998911,1034.201654,83.394232,245.645306,87.354406,2225.648854,90.117888,100.004191,0.524064,0.352463,0
8.520688,4.560785,888.932956,30.364131,387.063444,82.372996,4050.066062,91.328258,100.898773,0.483156,0.348352,0
2.095131,0.145531,556.174687,115.319344,273.772761,117.76408,3768.65547,116.103349,102.851553,0.9098,0.302394,2
9.350887,3.284488,337.869371,97.79454,286.452257,76.338094,1653.320663,114.42197,94.869271,0.81807,0.128442,1
6.921968,1.952824,636.25296,142.505297,314.016567,100.492146,4079.197454,110.840435,88.966937,0.117321,0.042617,0
8.250405,3.379611,1027.192989,101.307855,249.903942,108.244114,2641.171508,104.98596,103.569921,0.688437,0.118915,0
5.606288,2.964024,135.499879,149.142731,488.447573,71.820411,3175.910483,94.353803,103.321085,0.913514,0.323135,0
7.817215,1.156319,324.413177,132.458313,516.77859,118.389176,4344.261576,93.066996,84.048297,0.715225,0.155158,2
0.260384,4.243687,1896.361389,144.431752,357.713969,92.798429,2432.366921,117.16129,107.08287,0.598097,0.422445,2
8.201966,2.485105,1094.853595,69.319533,475.597016,114.86944,3805.675777,101.475655,86.636388,0.258301,0.311962,0
0.497375,4.121553,145.629621,47.920319,355.581716,99.832864,3177.62806,110.871679,89.19378,0.95552,0.034494,0
8.910142,2.059762,1392.313762,125.624654,265.630929,98.965611,2191.050212,103.685942,86.477491,0.663715,0.053215,0
9.920431,4.924193,142.369683,124.343652,358.867225,80.735165,3966.336995,111.927868,108.967916,0.190924,0.147491,0
3.011268,3.863922,1482.97097,55.373873,422.794958,106.235409,615.279678,95.799266,88.983842,0.93488,0.291053,2
2.182154,4.831454,1504.926189,121.769358,216.397726,61.787179,2947.979065,104.537038,109.142078,0.564945,0.469069,0
7.677097,2.595916,1309.136372,99.836803,461.793756,93.349229,327.412711,101.305991,99.138162,0.241503,0.060592,0
2.604961,2.394771,1469.764998,43.143017,497.043188,61.928344,865.228726,97.351611,85.296939,0.30388,0.417027,0
8.669068,3.789496,194.172246,90.214032,543.988103,78.412312,3034.480823,107.931334,96.615282,0.97103,0.290682,1
1.118142,4.407442,1459.025494,141.73656,241.108224,65.777747,1607.272813,106.109199,106.467929,0.49297,0.18832,0
1.346956,4.822522,290.642873,90.774905,200.037438,114.695462,1386.127445,104.870737,96.850244,0.477707,0.325053,0
9.7936,1.656532,692.221696,124.643879,229.306548,97.695622,4783.609591,107.733082,83.977865,0.537551,0.394656,2
6.771005,4.003588,1886.635602,33.469198,569.646722,100.110637,1892.937552,94.275923,88.608055,0.730468,0.185774,0
8.484184,1.092696,1015.693446,117.36977,506.222288,111.067705,2867.233204,101.11645,86.744222,0.428518,0.460647,0
3.310861,2.750593,1935.504336,143.620486,534.174259,103.981949,2717.818979,99.740228,83.775668,0.478938,0.279961,0
6.797189,0.940248,196.066469,89.943334,406.805519,67.451735,403.890273,113.075263,89.818592,0.771506,0.086885,0
5.982994,1.769617,965.562067,70.52519,410.68795,97.0523,3403.951118,91.071722,99.831883,0.515077,0.277921,1
6.071186,4.660224,143.556594,107.598061,319.402236,118.690244,2613.216466,98.457933,91.475295,0.742215,0.385082,0
6.857071,0.773149,1267.81632,139.951346,537.101221,72.846953,1968.943872,117.548829,93.314052,0.965996,0.297423,0
5.796056,3.180384,175.839863,51.212358,531.907833,97.182836,423.482399,99.010519,89.61979,0.966273,0.29622,0
4.347717,2.985124,367.228249,78.443305,356.868538,93.816859,1535.768526,94.556984,109.834154,0.502306,0.023596,1
2.831635,0.647655,532.484014,48.754834,331.706828,83.498763,4432.067341,112.720362,97.585931,0.310799,0.237034,0
7.708955,1.663596,1502.512826,89.598508,495.349309,117.278123,951.185729,91.435326,105.016472,0.326109,0.189135,0
2.340097,2.836758,344.644995,94.850642,210.467255,81.384023,1174.734835,102.789595,93.23987,0.8373,0.031456,1
6.954308,0.976534,1696.331466,143.304434,543.979559,65.620827,1105.940752,115.660733,85.05912,0.171748,0.343774,0
2.409995,4.013087,281.169799,79.501818,378.499196,117.752579,4464.943614,118.622844,105.404229,0.136373,0.099729,1
6.290769,4.862175,89.784009,98.034794,376.537699,103.753212,3529.977865,97.470593,102.903036,0.713275,0.18146,0
7.496075,1.113059,802.18993,136.231509,467.631139,80.546993,4421.031009,98.886067,89.894269,0.919102,0.293021,1
2.265268,0.975214,1959.294451,68.5686,458.299744,76.830698,4577.357849,107.017533,98.192528,0.307723,0.22574,2
0.693439,2.301929,238.477611,110.899664,306.389626,115.6816,4647.040922,96.796547,82.804043,0.149118,0.353867,0
1.39664,3.751438,221.402519,120.859422,577.311442,76.412999,2480.006503,94.522322,80.789672,0.905759,0.423934,0
6.09937,1.443923,1507.309691,69.663388,594.531992,92.22946,2433.49687,102.779445,104.472776,0.418744,0.092931,1
8.509519,0.148406,638.080154,49.720942,410.395606,72.897304,4161.721917,92.167442,108.257838,0.594749,0.146511,0
0.545469,2.729042,1440.217602,90.349145,424.552319,119.712877,1726.440703,116.826599,90.32179,0.852623,0.10105,0
7.368097,4.785173,416.020967,72.816208,421.727185,106.170515,208.834535,100.025899,97.927194,0.325003,0.254605,0
3.479055,1.98682,930.942549,61.975492,394.314963,94.058096,1724.583813,100.088524,101.51874,0.641099,0.048836,0
4.837431,2.129666,545.273958,146.810557,578.074821,104.749587,3610.116619,113.741193,102.381276,0.992359,0.373222,0
9.29571,4.846063,914.025865,90.258362,297.90098,114.982078,705.708853,100.246451,94.432137,0.767179,0.072691,0
3.386518,3.488308,1542.812243,132.777323,243.183271,117.787452,3945.426204,112.827206,98.398467,0.457607,0.473917,0
4.706836,3.609901,1528.779682,53.438089,571.818914,107.161133,4095.824155,95.43726,99.711582,0.791217,0.421781,0
0.235456,2.835375,1041.22913,142.733132,285.215326,110.943958,594.470594,105.86965,83.097659,0.119595,0.484951,0
0.907827,4.874316,1858.176251,125.331772,499.662141,83.867635,579.412504,113.055344,99.353318,0.293806,0.029885,0
2.660057,3.459889,542.292523,127.043059,281.549324,83.50938,1074.179518,103.496973,95.32573,0.770211,0.110528,1
0.375737,4.480412,495.816475,76.771785,584.074406,108.497799,1846.308027,92.154398,91.354986,0.336012,0.480902,0
6.350616,3.511925,1235.336674,88.276439,516.448708,105.577508,2710.394486,112.10707,87.852086,0.213502,0.492474,0
4.321344,3.688823,1250.168128,101.202519,567.487269,114.058902,2479.15579,104.821695,99.137584,0.363974,0.147544,0
5.526638,1.487534,112.149278,124.771864,580.393928,67.980582,4280.525587,99.492484,85.002768,0.254201,0.303389,0
1.829007,1.55222,1223.399871,131.88681,233.769754,101.448787,796.936737,119.783872,104.325057,0.478581,0.111673,0
3.029727,3.925774,761.383592,39.365437,373.355542,98.858894,3518.106339,116.282167,85.153921,0.212087,0.44845,0
6.671862,1.518696,1499.9362,138.487487,459.240135,107.91119,2789.544268,91.134676,103.148519,0.853934,0.07706,2
9.656497,2.835712,1620.049216,142.499598,520.982442,61.473143,3710.441633,107.809621,104.522515,0.801978,0.347233,1
0.599126,1.284294,1113.264563,101.146489,296.588698,109.575147,1775.537491,100.637062,108.189624,0.376275,0.152173,0
8.914805,4.094068,23.375962,52.410074,565.841944,79.585599,2409.760181,91.122156,93.898733,0.567934,0.193161,0
5.811124,0.596982,1280.004304,128.20978,288.390532,101.227328,240.105647,90.338911,81.910611,0.869531,0.278493,0
5.682804,4.155761,1502.784934,95.830514,546.470561,96.993574,668.918954,107.512733,100.330461,0.93612,0.219456,0
5.052757,3.033513,512.986867,128.063574,405.085032,86.411899,1937.478499,99.60392,88.478675,0.181978,0.266472,1
0.787001,0.975202,939.999082,127.776975,406.168869,104.761652,2458.148231,111.099486,82.781797,0.749819,0.343027,1
0.989781,2.733075,1932.138714,40.407518,349.602246,117.673136,520.159776,103.632639,105.672978,0.221913,0.155156,0
6.049029,1.448369,610.268796,102.842571,241.402093,79.408499,4142.442421,112.994927,84.192121,0.11803,0.372019,0
3.47549,1.651163,461.843437,87.977316,338.836025,104.906153,4735.656575,114.391957,95.191137,0.17105,0.214423,1
9.180954,1.790064,437.492485,143.534336,370.694686,78.872223,3022.347641,109.717032,103.655347,0.618292,0.02068,0
4.125246,0.36343,1126.425652,65.596955,391.608423,110.739188,361.669414,102.539178,85.972817,0.439404,0.424857,0
1.518486,4.93051,1900.578461,54.720013,495.638116,86.23639,3720.248499,119.654318,106.899063,0.206808,0.147978,1
7.175716,0.206096,1225.206456,137.650423,340.828044,86.955944,1164.10219,99.200561,89.947618,0.526894,0.431517,0
3.004199,3.32936,620.579778,47.845868,362.637144,106.312835,3694.893291,105.43738,91.892524,0.557408,0.374842,0
5.302156,1.887577,1284.368161,112.382335,562.439441,89.770182,2228.295474,105.612123,83.944804,0.808655,0.209288,0
7.008545,3.247751,1257.187749,66.002378,501.026918,75.998677,361.790616,102.850166,99.333795,0.697296,0.32864,1
9.012615,1.813429,1201.911769,98.141491,209.142308,119.732216,1465.869802,93.64246,94.859485,0.51937,0.496056,2
7.942693,3.385066,335.66389,103.946332,524.835503,97.213524,2192.446805,100.618263,109.224813,0.391903,0.160675,0
6.795975,3.659716,1276.442263,80.084314,595.97757,98.708973,3707.626674,96.455692,100.949894,0.101808,0.230714,0
6.828369,3.468236,871.725616,146.995798,575.907097,98.794915,752.039481,116.995716,102.769756,0.848838,0.082774,2
9.464654,0.614112,56.812276,45.81998,534.38236,113.001544,1506.308219,109.661252,85.972537,0.340287,0.436971,1
3.028659,3.301622,1088.733685,76.967891,451.669499,71.03232,509.332676,98.634426,101.383143,0.291897,0.280912,0
0.11101,1.435938,1978.748156,81.647439,311.276849,63.54909,3117.454241,106.971979,96.721835,0.761141,0.059944,1
2.79235,0.192567,712.48439,105.725634,461.772245,83.202031,2423.930345,115.596226,92.114984,0.164484,0.302806,0
2.257125,2.103412,1931.807252,78.871171,478.236988,93.894311,4652.124232,118.033035,103.479783,0.336357,0.239292,0
6.652162,2.196038,210.487368,41.644321,312.623264,77.142577,3728.709716,92.251067,109.356421,0.491553,0.160617,0
6.373745,2.362512,1470.251229,143.6916,302.13185,101.35242,3911.648077,113.607255,82.843448,0.497424,0.019159,0
5.975268,3.53888,246.373389,79.92949,358.769544,64.434959,905.523619,118.989243,103.666684,0.242063,0.116013,1
0.26081,1.578777,561.671716,71.120847,456.458788,107.442568,1406.450351,104.017374,107.584386,0.136109,0.110926,0
7.314903,1.610639,1150.264854,83.606655,317.224908,103.085161,2614.383763,119.86602,89.455577,0.52348,0.360534,0
3.302951,0.349734,1193.703794,55.991482,422.266609,72.836687,166.074054,118.71234,90.890664,0.421718,0.137025,1
6.684054,3.449765,1554.918408,42.026602,559.694961,77.907254,4363.627904,109.70674,103.843165,0.356364,0.489512,1
5.610126,2.860739,1238.316586,47.829417,318.04013,108.420123,3910.927872,115.428342,108.609271,0.343566,0.100182,2
3.493036,1.779654,1195.357115,49.998579,586.389494,106.400271,383.904457,98.896894,108.167621,0.553759,0.447605,0
1.432305,3.540685,1826.459112,53.720813,389.339191,108.825969,4260.266169,117.52391,81.668794,0.119499,0.188985,0
1.034747,2.709921,915.278289,80.395225,240.363335,79.334571,121.991763,107.756673,106.142846,0.195474,0.499709,0
8.332031,2.372762,466.026242,104.867912,222.015757,118.174271,659.674661,105.289968,97.593605,0.392684,0.403851,0
9.192136,2.581056,340.341398,105.466541,335.469806,102.920294,371.286309,115.069853,92.633797,0.531833,0.305979,0
6.532902,3.199923,811.989302,30.011708,303.503583,63.912047,2447.883666,116.684831,105.366023,0.724445,0.417009,0
1.123998,3.317013,1431.250455,140.51492,537.485331,88.664091,3941.843922,111.037472,104.01301,0.363796,0.449414,0
4.080069,1.480341,104.2361,128.741662,495.055369,99.872823,974.841893,90.751088,95.280459,0.70034,0.498818,0
7.316498,0.74668,275.525705,145.672565,553.818515,70.119012,3880.28366,107.916184,92.321614,0.448435,0.093398,1
7.820227,0.825339,230.104651,73.198361,435.701399,114.106136,1006.131433,114.649677,94.174198,0.797248,0.296525,0
1.270364,3.214985,1178.795303,109.775913,374.182899,105.246522,4953.628064,106.35808,89.550705,0.532557,0.199548,0
0.100304,4.370723,500.872008,50.16249,308.227171,64.885906,4282.025218,118.045759,100.415617,0.587251,0.198874,0
7.150157,2.077007,349.193668,128.043963,433.243534,114.791886,3712.215192,116.919522,106.761007,0.491563,0.319837,0
3.630302,0.889125,1193.686025,49.364127,447.209911,84.262181,2999.273273,105.890288,87.515001,0.219603,0.257038,0
2.619365,3.795182,1527.393633,69.118284,357.179025,87.148169,1288.486165,102.114924,104.765235,0.25405,0.407161,0
0.227685,4.170823,677.666735,88.900183,574.638169,106.98649,684.411348,91.652294,90.822329,0.460445,0.170857,1
5.448964,4.408883,1164.845119,101.3438,455.981835,98.639861,2355.503085,108.977932,83.954866,0.188938,0.269699,0
8.526392,3.053816,214.286338,97.155963,534.99248,86.251722,2073.035246,97.978941,81.214851,0.226172,0.483131,1
9.580553,4.310606,1871.67824,42.251521,448.156299,75.577479,3404.956523,110.053569,94.380846,0.661362,0.054353,0
5.700875,0.126304,687.054447,80.60112,326.614714,91.013744,933.439782,113.962837,97.049406,0.669918,0.141569,0
5.193167,0.580817,1995.061272,140.749112,494.647663,94.750785,2854.429488,102.260805,80.181008,0.214693,0.05981,0
0.942058,0.508252,1957.603757,134.684223,292.101812,97.855941,3497.416049,90.467542,99.578801,0.868437,0.040733,0
5.533841,3.577393,1562.07043,100.894023,438.643746,96.303795,1564.934668,115.957603,95.555883,0.871053,0.018161,0
3.861793,0.39443,59.732849,98.678949,360.946537,97.03821,3922.069928,106.470213,109.922482,0.441756,0.189093,1
6.110639,2.507004,1096.080342,43.401022,259.953948,88.544256,2216.03008,99.443743,83.135468,0.548165,0.425786,0
3.948391,2.389899,191.936112,54.031134,365.29623,93.71327,896.89237,109.013881,101.150573,0.821391,0.128422,0
2.478961,1.587982,1792.373291,60.316769,324.112332,77.318291,1054.37323,110.231824,86.510962,0.786436,0.168966,0
1.040156,4.358506,1583.47978,88.583487,244.888833,69.502495,1466.602218,94.424001,86.190263,0.426473,0.429603,1
3.217693,0.893644,1945.233946,117.762726,529.531291,96.416141,874.81872,109.392046,80.561569,0.385388,0.083501,1
1.056784,1.794691,1224.598247,85.287043,399.433023,62.819922,2858.305877,98.600609,80.19631,0.697908,0.126052,1
1.85128,3.882149,1053.902153,45.127325,338.542509,63.912418,4750.791754,114.108744,85.598681,0.427168,0.358833,0
9.874628,0.20059,1047.568235,82.721865,401.9857,74.83896,4490.758088,118.245317,85.265073,0.720506,0.373109,0
4.496625,3.381104,785.167781,49.51599,501.833247,71.659621,1686.394522,93.080021,80.013122,0.216663,0.185758,1
5.36553,4.091169,948.006333,120.137682,207.318157,82.446788,4336.879676,117.520734,101.514471,0.704835,0.015144,2
8.748823,4.664726,1278.116915,49.980103,418.700704,82.277329,4774.712511,117.103379,95.110206,0.806631,0.196948,1
9.956132,4.387668,1867.236263,87.904079,391.660313,67.011327,1541.418988,100.287229,91.884364,0.914144,0.360583,0
5.868873,1.630951,1199.85099,113.209632,557.228077,74.790181,4535.895912,90.865065,83.113829,0.510565,0.360251,0
8.143491,2.952502,1717.089566,57.383768,422.388664,60.27415,4987.402415,109.896762,90.016946,0.604274,0.215703,2
3.336716,0.432603,1728.304224,39.123613,254.929137,81.057829,4008.591867,100.341335,94.117683,0.360019,0.180899,0
3.126865,1.326457,1047.288698,97.595937,355.473286,107.786111,2012.094268,95.749425,109.941436,0.235445,0.354013,0
4.086767,0.516401,707.98989,36.50432,448.427749,75.969599,3081.853863,93.256934,95.317986,0.255799,0.474986,0
6.757822,1.610177,1286.356269,100.532237,218.373523,98.600889,1884.514581,95.880791,80.585252,0.860116,0.398468,0
6.853698,4.382177,902.837137,120.419825,553.859639,65.895311,4980.210288,97.124005,86.232247,0.587327,0.122342,0
3.22087,1.768476,181.252917,69.517919,227.112936,60.73708,432.480865,113.874766,90.63565,0.438679,0.481695,0
1.418778,2.831396,768.062019,88.601929,212.236451,89.903791,4476.093593,113.514583,93.677794,0.877555,0.308758,0
6.360723,2.195235,1988.262833,141.451421,200.80623,87.689045,465.285853,104.832426,100.228395,0.20242,0.065093,1
1.370426,2.321637,116.053503,86.533064,473.497797,71.491152,306.769332,106.599759,97.717788,0.634809,0.175052,1
5.827076,4.849382,1399.400486,149.586487,382.368035,77.195097,4705.703631,117.534495,95.27795,0.811676,0.364799,1
6.964879,1.515965,1685.553636,48.840289,241.127078,61.840284,4349.681494,117.241206,105.136831,0.212426,0.436203,1
7.036054,3.155256,1304.477289,115.072068,542.483409,107.867993,1871.652552,114.860214,85.887471,0.208493,0.269451,0
7.559374,2.12931,1148.101498,108.314232,281.08811,78.076962,4791.907723,101.228214,82.336384,0.130037,0.077489,0
8.741308,0.352674,1420.957746,134.676578,330.529664,73.167385,4323.098701,100.996572,105.146136,0.947764,0.07054,0
5.049594,2.472188,870.09862,41.093185,271.08859,108.279462,4519.716091,116.63648,93.864927,0.722963,0.169717,1
7.329467,4.076049,200.89624,63.624791,570.702519,62.356422,3016.065883,117.795407,96.600627,0.164296,0.028377,1
6.22981,0.538827,1925.496074,45.861507,503.226713,77.071549,4795.809827,113.953639,105.121537,0.704132,0.215093,0
1.947735,0.39448,875.955525,141.971415,489.581359,75.765148,4066.952818,112.71408,108.374427,0.373251,0.390794,0
0.354327,0.810476,1337.47069,81.196239,217.598412,75.778357,4705.769016,106.74492,96.560021,0.1984,0.2359,0
2.91696,3.833781,1071.994665,139.207901,409.080682,60.689746,1479.403584,100.150047,104.367696,0.992998,0.416867,1
4.486034,3.633777,128.252683,65.328839,430.180975,116.080303,2707.27808,97.218977,96.343495,0.261895,0.332074,1
6.209349,2.846838,1906.43827,45.164172,353.008336,111.848712,4351.547863,94.210149,80.999715,0.818686,0.104723,1
8.514597,2.367721,1589.223708,65.584473,328.7025,84.869583,2940.6723,111.846054,108.675757,0.893264,0.11506,0
2.042833,4.447213,315.213831,101.660923,540.777144,86.726096,4025.381964,113.309365,104.533013,0.577295,0.181337,1
1.342943,3.845154,1963.664775,131.427911,209.206637,91.449255,4868.175141,100.759356,102.602666,0.978403,0.273643,1
9.638451,4.069114,1479.064717,76.246883,450.141939,88.698952,4042.357887,90.181236,93.254772,0.207881,0.342354,0
1.169641,4.075648,955.196868,139.777039,357.698766,106.748021,1645.262141,118.157888,108.276353,0.964783,0.09481,0
4.837062,3.23145,1230.512712,59.307847,466.380272,89.305196,681.627009,103.11268,94.695392,0.163593,0.085104,0
5.897081,2.317172,231.33863,113.224882,279.167018,71.32948,1436.459446,119.237731,101.6236,0.529606,0.016066,1
5.459607,4.330155,1129.61479,118.285602,295.463742,67.018313,3347.676496,110.320787,83.017775,0.869524,0.065298,0
0.951718,4.633737,165.848923,62.87555,434.741523,115.096286,153.62737,93.720405,86.565829,0.597872,0.378399,0
0.664566,0.16784,1098.813409,33.236385,591.975419,62.90296,1029.621763,99.808566,92.726165,0.625114,0.037135,0
